Time,Pleth
53:31.6,13.49
53:31.6,10.31
53:31.6,5.27
53:31.6,1.32
53:31.7,-1.62
53:31.7,-9.99
53:31.7,-15.03
53:31.7,100.92
53:31.8,18.78
53:31.8,-44.12
53:31.8,-45.77
53:31.8,-41.8
53:31.8,-36.19
53:31.9,-28.96
53:31.9,-22.91
53:31.9,-12.77
53:31.9,-1.36
53:31.9,7.14
53:31.9,8.85
53:32.0,4.57
53:32.0,1.06
53:32.0,-0.76
53:32.0,-0.85
53:32.1,-0.61
53:32.1,0.24
53:32.1,1.64
53:32.1,3.12
53:32.1,5.17
53:32.1,6.79
53:32.2,7.85
53:32.2,8.81
53:32.2,9.44
53:32.2,10.88
53:32.3,15.21
53:32.3,18.48
53:32.3,14.43
53:32.3,9.7
53:32.3,6.47
53:32.3,4.93
53:32.4,-5.92
53:32.4,59.32
53:32.4,121.29
53:32.4,-10.39
53:32.4,-42.7
53:32.5,-39.72
53:32.5,-34.09
53:32.5,-27.27
53:32.5,-22.21
53:32.6,-15.95
53:32.6,-5.86
53:32.6,6.79
53:32.6,14.75
53:32.6,13.71
53:32.6,8.91
53:32.7,4.71
53:32.7,2.49
53:32.7,1.88
53:32.7,1.92
53:32.7,1.94
53:32.8,2.54
53:32.8,3.66
53:32.8,5.43
53:32.8,6.48
53:32.8,7.49
53:32.9,7.91
53:32.9,8.17
53:32.9,8.99
53:32.9,12.39
53:32.9,13.34
53:33.0,9.78
53:33.0,5.46
53:33.0,2.53
53:33.0,0.59
53:33.1,-19.57
53:33.1,123.41
53:33.1,93.02
53:33.1,-22.85
53:33.1,-53.52
53:33.2,-49.11
53:33.2,-44.06
53:33.2,-37.35
53:33.2,-30.65
53:33.2,-22.62
53:33.3,-10.2
53:33.3,4.76
53:33.3,11.74
53:33.3,9.57
53:33.3,5.33
53:33.3,2.85
53:33.4,2.08
53:33.4,1.72
53:33.4,1.8
53:33.4,2.27
53:33.4,3.47
53:33.5,4.83
53:33.5,5.99
53:33.5,7.12
53:33.5,7.94
53:33.5,8.49
53:33.6,8.86
53:33.6,10.86
53:33.6,14.74
53:33.6,12.82
53:33.7,8.02
53:33.7,3.86
53:33.7,1.59
53:33.7,-3.98
53:33.7,-27.58
53:33.7,182.38
53:33.8,53.91
53:33.8,-46.71
53:33.8,-52.48
53:33.8,-47.4
53:33.8,-40.89
53:33.8,-34.46
53:33.9,-28.25
53:33.9,-18.44
53:33.9,-3.1
53:33.9,11.27
53:34.0,14.48
53:34.0,9.24
53:34.0,4.06
53:34.0,1.5
53:34.0,0.85
53:34.1,0.57
53:34.1,0.68
53:34.1,1.18
53:34.1,1.78
53:34.1,2.67
53:34.2,3.91
53:34.2,5.25
53:34.2,6.31
53:34.2,7.07
53:34.2,8.1
53:34.3,12.36
53:34.3,14.26
53:34.3,10.41
53:34.3,5.49
53:34.3,2.37
53:34.4,0
53:34.4,-18.2
53:34.4,84.04
53:34.4,98.66
53:34.4,1.05
53:34.5,-40.98
53:34.5,-38.49
53:34.5,-34.07
53:34.5,-27.66
53:34.5,-22
53:34.6,-15.2
53:34.6,-4.17
53:34.6,7.76
53:34.6,13.72
53:34.6,11.11
53:34.7,6.12
53:34.7,2.17
53:34.7,1.15
53:34.7,1.46
53:34.7,1.61
53:34.8,2.39
53:34.8,3.71
53:34.8,5.13
53:34.8,6.26
53:34.8,7.04
53:34.9,7.57
53:34.9,8.16
53:34.9,9.75
53:34.9,14.31
53:34.9,13.75
53:35.0,9.62
53:35.0,5.53
53:35.0,3.02
53:35.0,-1.13
53:35.0,-22.36
53:35.1,162.33
53:35.1,63.17
53:35.1,-48.7
53:35.1,-48.98
53:35.2,-45.09
53:35.2,-39.91
53:35.2,-33.01
53:35.2,-24.86
53:35.2,-15.15
53:35.2,-2.31
53:35.3,10.32
53:35.3,14.05
53:35.3,10.47
53:35.3,6.08
53:35.3,3.19
53:35.3,2.24
53:35.4,1.81
53:35.4,1.87
53:35.4,2.56
53:35.4,3.79
53:35.5,5.13
53:35.5,6.51
53:35.5,7.24
53:35.5,7.99
53:35.5,9.53
53:35.5,14.6
53:35.6,17
53:35.6,12.13
53:35.6,6.88
53:35.6,3.44
53:35.7,1.41
53:35.7,-13.87
53:35.7,83.46
53:35.7,114.97
53:35.7,-15.01
53:35.8,-52.3
53:35.8,-47.94
53:35.8,-41.84
53:35.8,-34.93
53:35.9,-27.8
53:35.9,-21.21
53:35.9,-10.12
53:35.9,6.8
53:35.9,16.02
53:35.9,12.92
53:35.9,7.18
53:36.0,3.49
53:36.0,1.86
53:36.0,1.14
53:36.1,1.09
53:36.1,1.07
53:36.1,2.04
53:36.1,3.16
53:36.1,4.39
53:36.1,5.65
53:36.1,6.6
53:36.2,7.26
53:36.2,8.22
53:36.2,12.57
53:36.2,13.97
53:36.3,10.79
53:36.3,6.85
53:36.3,4.26
53:36.3,2.5
53:36.4,-15.83
53:36.4,116.81
53:36.4,101.12
53:36.4,-3.99
53:36.4,-47.15
53:36.4,-44.51
53:36.4,-40.04
53:36.5,-34.6
53:36.5,-27.68
53:36.5,-19.67
53:36.5,-8.38
53:36.6,4.46
53:36.6,12.04
53:36.6,9.09
53:36.6,4.83
53:36.6,1.13
53:36.6,-0.3
53:36.7,-0.56
53:36.7,-0.69
53:36.7,-0.07
53:36.8,1.08
53:36.8,2.58
53:36.8,3.57
53:36.8,4.52
53:36.8,6.02
53:36.8,6.9
53:36.9,8.32
53:36.9,13.84
53:36.9,15.75
53:36.9,11.91
53:36.9,7.57
53:37.0,4.05
53:37.0,2.23
53:37.0,-15.68
53:37.0,97.86
53:37.0,126.61
53:37.0,0.26
53:37.1,-47.45
53:37.1,-43.66
53:37.1,-38.34
53:37.1,-32.96
53:37.1,-26.81
53:37.2,-17.9
53:37.2,-6.8
53:37.2,5.66
53:37.2,11.1
53:37.3,8.32
53:37.3,2.76
53:37.3,-2.14
53:37.3,-3.56
53:37.4,-3.73
53:37.4,-2.94
53:37.4,-1.34
53:37.4,1.46
53:37.4,3.87
53:37.4,5.81
53:37.4,7.7
53:37.5,8.87
53:37.5,9.23
53:37.5,9.96
53:37.5,12.99
53:37.6,17.28
53:37.6,14.08
53:37.6,8.86
53:37.6,5.03
53:37.6,2.22
53:37.7,-4.71
53:37.7,-21.25
53:37.7,156.52
53:37.7,38.4
53:37.7,-44.5
53:37.8,-44.95
53:37.8,-41.57
53:37.8,-36.34
53:37.8,-29.76
53:37.9,-22.93
53:37.9,-13.08
53:37.9,0.28
53:37.9,11.98
53:37.9,11.99
53:38.0,7.28
53:38.0,1.58
53:38.0,-2.27
53:38.0,-3.56
53:38.0,-4.47
53:38.0,-4.01
53:38.0,-2.4
53:38.1,0.42
53:38.1,3.57
53:38.1,5.78
53:38.1,7.02
53:38.1,8.02
53:38.2,8.63
53:38.2,10.86
53:38.2,16.18
53:38.2,17.48
53:38.2,13.95
53:38.3,10.61
53:38.3,8.2
53:38.3,5.31
53:38.3,-11.57
53:38.3,92.4
53:38.4,106.71
53:38.4,2.42
53:38.4,-42.93
53:38.5,-39.61
53:38.5,-34.95
53:38.5,-30.97
53:38.5,-25.3
53:38.5,-17.5
53:38.5,-6.51
53:38.5,7.54
53:38.6,15.89
53:38.6,12.95
53:38.6,7.78
53:38.7,3.91
53:38.7,2.08
53:38.7,1.65
53:38.7,1.45
53:38.7,1.83
53:38.7,2.53
53:38.7,3.99
53:38.8,5.34
53:38.8,6.4
53:38.8,7.13
53:38.8,7.36
53:38.9,7.5
53:38.9,8.17
53:38.9,11.21
53:38.9,13.17
53:38.9,9.63
53:39.0,5.66
53:39.0,3.13
53:39.0,1.02
53:39.0,-14.35
53:39.0,76.63
53:39.1,118.69
53:39.1,-17.39
53:39.1,-52.56
53:39.1,-47.2
53:39.2,-41.34
53:39.2,-35.78
53:39.2,-29.63
53:39.2,-24.51
53:39.2,-14.54
53:39.2,0.21
53:39.2,10.19
53:39.3,8.82
53:39.3,5.87
53:39.3,2.13
53:39.3,-0.14
53:39.3,-0.89
53:39.4,-0.92
53:39.4,-0.7
53:39.4,0.51
53:39.4,2.38
53:39.4,4.09
53:39.5,5.35
53:39.5,6.48
53:39.5,6.93
53:39.5,7.2
53:39.6,7.82
53:39.6,11.15
53:39.6,12.88
53:39.6,10.85
53:39.6,7.36
53:39.6,4.32
53:39.7,2.51
53:39.7,-10.02
53:39.7,52.56
53:39.7,130.65
53:39.7,-16.1
53:39.8,-47.95
53:39.8,-44.77
53:39.8,-40.66
53:39.9,-35.01
53:39.9,-29.37
53:39.9,-20.89
53:39.9,-8.82
53:39.9,5.16
53:39.9,14.45
53:39.9,11.71
53:40.0,6.67
53:40.0,2.39
53:40.0,0.76
53:40.0,0.47
53:40.1,0.62
53:40.1,1.19
53:40.1,2.28
53:40.1,3.47
53:40.1,4.7
53:40.2,6.19
53:40.2,7.04
53:40.2,7.59
53:40.2,7.69
53:40.2,7.96
53:40.2,10.24
53:40.3,14.29
53:40.3,12.11
53:40.3,7.43
53:40.3,3.55
53:40.4,1.92
53:40.4,-3.8
53:40.4,-27.36
53:40.4,174.89
53:40.4,49.96
53:40.5,-46.8
53:40.5,-52.47
53:40.5,-48.61
53:40.5,-42.36
53:40.5,-35.3
53:40.6,-28.51
53:40.6,-20.5
53:40.6,-7.56
53:40.6,3.88
53:40.6,7.81
53:40.6,4.35
53:40.7,0.04
53:40.7,-2.81
53:40.7,-4.18
53:40.7,-4.12
53:40.8,-3.55
53:40.8,-2.43
53:40.8,-0.21
53:40.8,2.8
53:40.8,5.58
53:40.8,7.74
53:40.9,8.6
53:40.9,8.73
53:40.9,9.04
53:41.0,12.1
53:41.0,15.85
53:41.0,14.66
53:41.0,11.28
53:41.0,7.91
53:41.0,5.39
53:41.1,-2.86
53:41.1,-4.59
53:41.1,86.41
53:41.1,16.36
53:41.1,-46.1
53:41.2,-43.38
53:41.2,-38.9
53:41.2,-32.01
53:41.2,-25.5
53:41.2,-17.61
53:41.2,-8.12
53:41.3,4.62
53:41.3,14.65
53:41.3,14.25
53:41.3,9.76
53:41.4,3.9
53:41.4,0.89
53:41.4,0.04
53:41.4,-0.32
53:41.5,-0.23
53:41.5,0.71
53:41.5,2.94
53:41.5,4.86
53:41.5,6.26
53:41.6,6.82
53:41.6,6.87
53:41.6,6.9
53:41.6,7.64
53:41.6,10.36
53:41.6,13.15
53:41.7,11.21
53:41.7,7.88
53:41.7,5.46
53:41.7,3.31
53:41.7,-5.52
53:41.7,27.13
53:41.8,149.89
53:41.8,0.44
53:41.8,-55.48
53:41.8,-52.46
53:41.9,-46.82
53:41.9,-40.62
53:41.9,-34.42
53:41.9,-27.77
53:41.9,-18.07
53:42.0,-3.57
53:42.0,8.24
53:42.0,9.38
53:42.0,5.75
53:42.1,0.54
53:42.1,-2.18
53:42.1,-2.53
53:42.1,-2.04
53:42.1,-1.49
53:42.1,-0.64
53:42.2,1.26
53:42.2,3.31
53:42.2,5.23
53:42.2,6.88
53:42.3,7.94
53:42.3,8.57
53:42.3,9.23
53:42.3,12.44
53:42.3,14.47
53:42.3,10.32
53:42.3,5.81
53:42.4,3.08
53:42.4,1.76
53:42.4,-7.1
53:42.4,23.45
53:42.5,145.26
53:42.5,-10.02
53:42.5,-53.37
53:42.5,-49.7
53:42.5,-42.75
53:42.5,-36.8
53:42.6,-31.02
53:42.6,-24.69
53:42.6,-13.04
53:42.6,3.36
53:42.6,14.91
53:42.7,14.32
53:42.7,10.04
53:42.7,4.99
53:42.7,2.05
53:42.8,1.15
53:42.8,1.1
53:42.8,1.85
53:42.8,3.15
53:42.8,5.04
53:42.8,6.61
53:42.9,7.38
53:42.9,8.13
53:42.9,8.89
53:43.0,8.92
53:43.0,8.93
53:43.0,10.48
53:43.0,13.56
53:43.0,12.29
53:43.0,8.94
53:43.0,4.98
53:43.1,1.45
53:43.1,-4.51
53:43.1,-28.71
53:43.1,182.06
53:43.1,55.79
53:43.2,-49.27
53:43.2,-54.54
53:43.2,-48.9
53:43.2,-41.45
53:43.2,-33.33
53:43.3,-26.78
53:43.3,-17.51
53:43.3,-5.87
53:43.3,4.89
53:43.4,8.12
53:43.4,4.64
53:43.4,-0.66
53:43.4,-3.31
53:43.4,-4.04
53:43.4,-3.69
53:43.5,-2.69
53:43.5,-1.15
53:43.5,0.68
53:43.5,2.73
53:43.6,4.56
53:43.6,5.75
53:43.6,7.1
53:43.6,7.69
53:43.6,8.32
53:43.6,11.23
53:43.7,15.02
53:43.7,12.48
53:43.7,8.66
53:43.7,4.85
53:43.8,2.66
53:43.8,-4.82
53:43.8,-16.15
53:43.8,137.09
53:43.8,25.97
53:43.9,-47.87
53:43.9,-45.31
53:43.9,-40.87
53:43.9,-35.49
53:43.9,-29.15
53:43.9,-21.07
53:44.0,-11.29
53:44.0,2.26
53:44.0,14.01
53:44.0,13.36
53:44.1,9.05
53:44.1,3.52
53:44.1,0.74
53:44.1,0.86
53:44.1,0.59
53:44.2,0.44
53:44.2,0.77
53:44.2,1.99
53:44.2,3.44
53:44.2,4.99
53:44.3,6.2
53:44.3,7.03
53:44.3,7.58
53:44.3,8.67
53:44.3,12.45
53:44.4,12.66
53:44.4,9.55
53:44.4,5.96
53:44.4,3.43
53:44.4,0.43
53:44.5,-20.39
53:44.5,144.09
53:44.5,83.53
53:44.5,-40.31
53:44.6,-52.11
53:44.6,-47.29
53:44.6,-42.83
53:44.6,-37.96
53:44.6,-32.53
53:44.6,-24.62
53:44.6,-11.26
53:44.7,2.67
53:44.7,9.61
53:44.7,6.95
53:44.7,2.85
53:44.8,0.6
53:44.8,-0.05
53:44.8,-0.04
53:44.8,0.46
53:44.8,1.49
53:44.9,3.11
53:44.9,5.11
53:44.9,6.39
53:44.9,7.52
53:44.9,8.86
53:44.9,9.51
53:45.0,10.71
53:45.0,14.71
53:45.0,18.07
53:45.0,13.36
53:45.1,7.05
53:45.1,3.35
53:45.1,1.77
53:45.1,-6.26
53:45.1,15.07
53:45.1,146.78
53:45.2,-8.81
53:45.2,-55.19
53:45.2,-48.24
53:45.2,-41.42
53:45.3,-34.43
53:45.3,-28.61
53:45.3,-23.49
53:45.3,-14.04
53:45.3,-0.38
53:45.3,11.12
53:45.4,11.04
53:45.4,6.68
53:45.4,2.29
53:45.4,-0.21
53:45.4,-0.12
53:45.5,0.22
53:45.5,0.91
53:45.5,1.9
53:45.5,3.45
53:45.6,5.35
53:45.6,6.54
53:45.6,7.29
53:45.6,8.04
53:45.6,8.29
53:45.7,8.23
53:45.7,10.79
53:45.7,13
53:45.7,9.89
53:45.7,5.97
53:45.7,2.46
53:45.8,0.93
53:45.8,-9.49
53:45.8,27.12
53:45.8,135.48
53:45.9,-11.39
53:45.9,-52.37
53:45.9,-48.72
53:45.9,-43.97
53:45.9,-37.92
53:45.9,-30.07
53:46.0,-20.39
53:46.0,-8.04
53:46.0,4.3
53:46.0,12.59
53:46.1,11.04
53:46.1,6.73
53:46.1,3.62
53:46.1,2.04
53:46.1,1.28
53:46.1,1.5
53:46.2,1.63
53:46.2,1.7
53:46.2,2.29
53:46.2,3.19
53:46.3,4.24
53:46.3,4.67
53:46.3,5.42
53:46.3,6.24
53:46.3,7.13
53:46.4,10.8
53:46.4,12.4
53:46.4,8.75
53:46.4,5.1
53:46.4,2.86
53:46.4,1.72
53:46.5,-12.42
53:46.5,67.44
53:46.5,107.37
53:46.5,-11.65
53:46.5,-44.43
53:46.6,-40.04
53:46.6,-34.47
53:46.6,-28.96
53:46.6,-23.79
53:46.6,-16.27
53:46.7,-3.85
53:46.7,9.55
53:46.7,17.16
53:46.8,14.13
53:46.8,8.41
53:46.8,3.61
53:46.8,1.81
53:46.8,1.48
53:46.8,1.03
53:46.8,0.77
53:46.9,1.93
53:46.9,3.46
53:46.9,5.35
53:46.9,6.53
53:47.0,7.29
53:47.0,7.76
53:47.0,8.55
53:47.0,12.57
53:47.0,14.71
53:47.1,11.04
53:47.1,7.61
53:47.1,4.3
53:47.1,2.44
53:47.1,-8.83
53:47.1,51.82
53:47.2,113.72
53:47.2,-14.79
53:47.2,-43.88
53:47.2,-39.21
53:47.3,-32.96
53:47.3,-25.94
53:47.3,-19.87
53:47.3,-12.96
53:47.3,-2.51
53:47.3,10.72
53:47.4,18.16
53:47.4,16.31
53:47.4,12.27
53:47.4,8.04
53:47.4,5.68
53:47.5,4.57
53:47.5,4.38
53:47.5,5.34
53:47.5,6.32
53:47.6,7.57
53:47.6,8.25
53:47.6,8.7
53:47.6,8.77
53:47.6,9.01
53:47.6,9.72
53:47.7,12.98
53:47.7,13.67
53:47.7,10.55
53:47.7,6.95
53:47.7,4.42
53:47.8,1.43
53:47.8,-20.22
53:47.8,147.81
53:47.8,78.93
53:47.8,-44.27
53:47.9,-53.32
53:47.9,-48.58
53:47.9,-42.99
53:47.9,-37.79
53:47.9,-31.77
53:48.0,-24
53:48.0,-11.55
53:48.0,3.62
53:48.0,11.4
53:48.1,8.79
53:48.1,4.28
53:48.1,1.28
53:48.1,0.28
53:48.1,-0.16
53:48.2,0.17
53:48.2,0.85
53:48.2,2.06
53:48.2,3.62
53:48.2,5.21
53:48.2,6.08
53:48.3,6.63
53:48.3,7.74
53:48.3,9.15
53:48.3,14.03
53:48.4,14.02
53:48.4,10.05
53:48.4,5.49
53:48.4,2.01
53:48.4,-1.58
53:48.5,-26.79
53:48.5,157.79
53:48.5,73.39
53:48.5,-43.55
53:48.5,-53.23
53:48.6,-48.5
53:48.6,-41.87
53:48.6,-34.87
53:48.6,-26.63
53:48.6,-17.57
53:48.7,-4.08
53:48.7,9.85
53:48.7,14.66
53:48.7,9.48
53:48.7,3.59
53:48.8,0.66
53:48.8,0.81
53:48.8,1.51
53:48.8,1.64
53:48.8,2.63
53:48.8,3.95
53:48.9,5.33
53:48.9,6.99
53:48.9,8.25
53:48.9,8.78
53:48.9,10.16
53:49.0,13.56
53:49.0,17.96
53:49.0,15.27
53:49.0,10.54
53:49.0,6.52
53:49.1,3.94
53:49.1,-1.07
53:49.1,-25.01
53:49.1,176.04
53:49.2,57.68
53:49.2,-44.05
53:49.2,-49.51
53:49.2,-45.05
53:49.2,-38.91
53:49.2,-31.55
53:49.3,-24.54
53:49.3,-15.32
53:49.3,-1.41
53:49.3,10.84
53:49.3,11.6
53:49.4,6.71
53:49.4,0.65
53:49.4,-2.29
53:49.4,-3.06
53:49.5,-2.69
53:49.5,-2.23
53:49.5,-1.44
53:49.5,-0.11
53:49.5,1.29
53:49.5,3.25
53:49.6,4.81
53:49.6,5.52
53:49.6,7.08
53:49.6,10.42
53:49.6,14.94
53:49.7,11.77
53:49.7,6.63
53:49.7,2.43
53:49.7,0.8
53:49.8,-4.97
53:49.8,-19.73
53:49.8,140.54
53:49.8,30.59
53:49.8,-47.46
53:49.8,-47.94
53:49.9,-43.11
53:49.9,-36.17
53:49.9,-29.02
53:49.9,-21.77
53:49.9,-10.66
53:50.0,3.52
53:50.0,15.93
53:50.0,14.01
53:50.0,8.03
53:50.0,2.37
53:50.1,0.1
53:50.1,-2.08
53:50.1,-2.44
53:50.1,-1.71
53:50.1,-0.97
53:50.1,0.3
53:50.2,2.44
53:50.2,4.93
53:50.2,6.42
53:50.2,7.64
53:50.2,9.02
53:50.3,13.38
53:50.3,17.93
53:50.3,13.74
53:50.4,8.22
53:50.4,4.57
53:50.4,3.37
53:50.4,-3.04
53:50.4,-2.01
53:50.4,86.2
53:50.4,14.77
53:50.5,-48.18
53:50.5,-48.02
53:50.5,-43.76
53:50.5,-37.25
53:50.6,-31.83
53:50.6,-24.67
53:50.6,-13.26
53:50.6,2.62
53:50.7,15.98
53:50.7,13.98
53:50.7,7.95
53:50.7,3.33
53:50.7,1.19
53:50.7,0.69
53:50.8,1.11
53:50.8,1.34
53:50.8,1.94
53:50.8,3.27
53:50.9,4.51
53:50.9,6.03
53:50.9,6.93
53:50.9,7.23
53:50.9,7.41
53:50.9,8.14
53:50.9,11.58
53:51.0,14.24
53:51.0,11.07
53:51.0,6.92
53:51.0,4.24
53:51.0,1.62
53:51.1,-9.15
53:51.1,41.7
53:51.1,140.6
53:51.1,-17.3
53:51.2,-51.93
53:51.2,-46.28
53:51.2,-39.74
53:51.2,-34.91
53:51.2,-28.85
53:51.3,-22.08
53:51.3,-10.56
53:51.3,5.53
53:51.3,16.91
53:51.3,14.38
53:51.3,8.52
53:51.4,3.11
53:51.4,1
53:51.4,1
53:51.4,0.7
53:51.5,0.78
53:51.5,1.22
53:51.5,1.77
53:51.5,2.63
53:51.5,3.38
53:51.5,4.44
53:51.6,5.34
53:51.6,6.01
53:51.6,6.5
53:51.6,7.29
53:51.7,10.26
53:51.7,13.29
53:51.7,9.63
53:51.7,5.47
53:51.8,2.5
53:51.8,1.43
53:51.8,-7.12
53:51.8,18.63
53:51.8,138.57
53:51.8,-8.47
53:51.9,-50.32
53:51.9,-45.87
53:51.9,-40.89
53:51.9,-35.8
53:51.9,-29.83
53:51.9,-22.05
53:52.0,-10.71
53:52.0,5.48
53:52.0,16.22
53:52.0,14.8
53:52.1,9.63
53:52.1,4.44
53:52.1,2.21
53:52.1,2.12
53:52.1,2.08
53:52.1,2.53
53:52.2,3.07
53:52.2,4.55
53:52.2,5.99
53:52.2,7.74
53:52.3,9.09
53:52.3,9.69
53:52.3,9.5
53:52.3,9.16
53:52.3,8.72
53:52.3,8.98
53:52.4,11.19
53:52.4,13.44
53:52.4,10.91
53:52.5,7.6
53:52.5,4.46
53:52.5,2.59
53:52.5,-5.58
53:52.5,6.71
53:52.5,123.92
53:52.6,0.95
53:52.6,-49.21
53:52.6,-48.17
53:52.6,-43.68
53:52.6,-38.51
53:52.6,-31.75
53:52.7,-23.78
53:52.7,-12.46
53:52.7,1.06
53:52.7,10.99
53:52.8,9.75
53:52.8,4.72
53:52.8,-0.45
53:52.8,-3.22
53:52.8,-4
53:52.9,-3.66
53:52.9,-2.94
53:52.9,-1.93
53:52.9,-0.1
53:52.9,1.47
53:52.9,3.23
53:53.0,4.47
53:53.0,6.2
53:53.0,7.12
53:53.0,7.38
53:53.0,7.53
53:53.1,9.88
53:53.1,14.51
53:53.1,13.85
53:53.1,10.24
53:53.2,7.27
53:53.2,4.26
53:53.2,-1.27
53:53.2,-22.8
53:53.2,167.18
53:53.3,67.08
53:53.3,-40.21
53:53.3,-44.62
53:53.3,-40.8
53:53.4,-36.5
53:53.4,-31.47
53:53.4,-25.29
53:53.4,-16.18
53:53.4,-1.92
53:53.4,10.73
53:53.4,12.88
53:53.5,8.27
53:53.5,2.37
53:53.5,-3
53:53.5,-3.51
53:53.5,-3.69
53:53.6,-2.95
53:53.6,-1.15
53:53.6,1.63
53:53.6,5.08
53:53.6,7.55
53:53.7,8.53
53:53.7,9.35
53:53.7,9.54
53:53.7,9.89
53:53.8,9.91
53:53.8,11.71
53:53.8,15.47
53:53.8,13.73
53:53.8,8.77
53:53.8,4.26
53:53.9,2.23
53:53.9,-4.75
53:53.9,-7.5
53:54.0,105.6
53:54.0,14.73
53:54.0,-54.12
53:54.0,-50.47
53:54.0,-45.21
53:54.0,-40.94
53:54.0,-35.62
53:54.1,-29.25
53:54.1,-19.53
53:54.1,-2.98
53:54.1,10.86
53:54.1,14.33
53:54.2,9.11
53:54.2,4.49
53:54.2,2.28
53:54.2,3
53:54.3,2.67
53:54.3,2.49
53:54.3,2.38
53:54.3,3.25
53:54.3,4.27
53:54.4,5.17
53:54.4,6.12
53:54.4,6.86
53:54.4,7.14
53:54.4,7.33
53:54.5,7.84
53:54.5,9.42
53:54.5,13.48
53:54.5,14.09
53:54.5,10.59
53:54.5,5.96
53:54.6,2.74
53:54.6,-1.55
53:54.6,-26.39
53:54.6,173.29
53:54.7,68.08
53:54.7,-47.89
53:54.7,-54.47
53:54.7,-50.51
53:54.7,-44.22
53:54.7,-37.21
53:54.8,-30.47
53:54.8,-22.5
53:54.8,-10.16
53:54.8,4.11
53:54.9,11.45
53:54.9,7.68
53:54.9,1.46
53:54.9,-1.41
53:54.9,-1.23
53:54.9,-0.84
53:55.0,-0.09
53:55.0,0.69
53:55.0,1.26
53:55.0,2.61
53:55.0,4.06
53:55.1,5.22
53:55.1,6.31
53:55.1,7.08
53:55.1,7.32
53:55.2,7.93
53:55.2,9.94
53:55.2,14.72
53:55.2,14.84
53:55.2,11.48
53:55.2,7.76
53:55.3,5.27
53:55.3,2.32
53:55.3,-21.3
53:55.3,153.11
53:55.4,84.76
53:55.4,-32
53:55.4,-47.75
53:55.4,-42.93
53:55.4,-37.52
53:55.4,-31
53:55.5,-24.53
53:55.5,-16.64
53:55.5,-5.42
53:55.5,7.41
53:55.6,13.71
53:55.6,9.93
53:55.6,3.67
53:55.6,-0.37
53:55.7,-1.64
53:55.7,-1.4
53:55.7,-1
53:55.7,-0.5
53:55.7,0.52
53:55.7,1.89
53:55.8,3.31
53:55.8,4.4
53:55.8,5.44
53:55.8,6.44
53:55.8,6.87
53:55.8,7.63
53:55.9,11.34
53:55.9,14.25
53:55.9,11.34
53:55.9,6.7
53:56.0,3.58
53:56.0,2.01
53:56.0,-8.8
53:56.0,15.37
53:56.0,114.18
53:56.0,-4.81
53:56.1,-43.02
53:56.1,-39.7
53:56.1,-36.64
53:56.1,-32.23
53:56.1,-26.92
53:56.2,-20.44
53:56.2,-10.05
53:56.2,4.05
53:56.2,14.05
53:56.3,12.77
53:56.3,7.71
53:56.3,2.53
53:56.3,-0.23
53:56.3,-1.01
53:56.3,-1
53:56.4,-0.5
53:56.4,0.79
53:56.4,2.44
53:56.4,4.11
53:56.4,6.31
53:56.5,8.65
53:56.5,9.89
53:56.5,10.58
53:56.5,12.13
53:56.6,16.67
53:56.6,17.68
53:56.6,14.32
53:56.6,10.13
53:56.7,6.91
53:56.7,4.33
53:56.7,-14.24
53:56.7,108.75
53:56.7,94.13
53:56.7,-4.67
53:56.7,-42.43
53:56.8,-41.25
53:56.8,-36.28
53:56.8,-31.68
53:56.8,-25.97
53:56.9,-18.79
53:56.9,-6.76
53:56.9,7.1
53:56.9,13.73
53:56.9,9.89
53:56.9,4.08
53:57.0,-0.1
53:57.0,-1.98
53:57.0,-1.99
53:57.0,-1.42
53:57.1,-0.54
53:57.1,1.9
53:57.1,4.26
53:57.1,6.35
53:57.1,7.31
53:57.1,7.53
53:57.2,7.65
53:57.2,8.35
53:57.2,11.76
53:57.2,15.43
53:57.2,11.46
53:57.3,6.76
53:57.3,3.52
53:57.3,1.95
53:57.3,-5.92
53:57.4,23.61
53:57.4,146.73
53:57.4,-10.02
53:57.4,-49.62
53:57.4,-45.78
53:57.5,-41.52
53:57.5,-36.82
53:57.5,-31.51
53:57.5,-24.68
53:57.6,-13.45
53:57.6,2.45
53:57.6,14.54
53:57.6,14.84
53:57.6,10.84
53:57.6,6
53:57.7,3.11
53:57.7,1.76
53:57.7,1.12
53:57.7,1.98
53:57.7,3.66
53:57.8,4.99
53:57.8,6.53
53:57.8,7.31
53:57.8,7.79
53:57.8,8.09
53:57.9,8.07
53:57.9,9.32
53:57.9,12.51
53:57.9,11.26
53:57.9,7.6
53:58.0,4.09
53:58.0,1.89
53:58.0,-2.41
53:58.0,-25.26
53:58.0,179.28
53:58.0,54.87
53:58.0,-52.02
53:58.1,-55.68
53:58.1,-50.8
53:58.1,-44.24
53:58.1,-36.57
53:58.2,-30.02
53:58.2,-20.11
53:58.2,-6.1
53:58.2,7.99
53:58.2,12.04
53:58.3,7.35
53:58.3,2.2
53:58.3,-0.41
53:58.3,-1.1
53:58.3,-1.07
53:58.4,-0.29
53:58.4,1.02
53:58.4,2.94
53:58.4,4.55
53:58.5,5.99
53:58.5,6.63
53:58.5,7.29
53:58.5,7.72
53:58.5,8.71
53:58.6,12.49
53:58.6,16.15
53:58.6,13.08
53:58.6,10.08
53:58.6,7.11
53:58.6,5.39
