Time,Pleth
21:19.2,-134
21:19.3,-149
21:19.3,-162
21:19.3,-174
21:19.3,-184
21:19.3,-192
21:19.3,-195
21:19.4,-198
21:19.4,-197
21:19.4,-193
21:19.4,-183
21:19.4,-174
21:19.5,-162
21:19.5,-151
21:19.5,-141
21:19.5,-133
21:19.5,-124
21:19.6,-115
21:19.6,-106
21:19.6,-100
21:19.6,-94
21:19.7,-89
21:19.7,-84
21:19.7,-81
21:19.7,-78
21:19.7,-75
21:19.7,-73
21:19.8,-71
21:19.8,-69
21:19.8,-68
21:19.8,-67
21:19.8,-67
21:19.9,-67
21:19.9,-68
21:19.9,-68
21:19.9,-68
21:20.0,-68
21:20.0,-68
21:20.0,-68
21:20.0,-68
21:20.0,-68
21:20.0,-69
21:20.1,-69
21:20.1,-69
21:20.1,-70
21:20.1,-77
21:20.2,-91
21:20.2,-109
21:20.2,-126
21:20.2,-142
21:20.2,-156
21:20.2,-167
21:20.3,-178
21:20.3,-186
21:20.3,-192
21:20.3,-197
21:20.3,-199
21:20.4,-198
21:20.4,-193
21:20.4,-185
21:20.4,-173
21:20.4,-160
21:20.5,-148
21:20.5,-137
21:20.5,-128
21:20.5,-119
21:20.5,-112
21:20.6,-104
21:20.6,-98
21:20.6,-93
21:20.6,-88
21:20.6,-82
21:20.7,-78
21:20.7,-76
21:20.7,-73
21:20.7,-72
21:20.7,-69
21:20.8,-68
21:20.8,-66
21:20.8,-66
21:20.8,-63
21:20.8,-62
21:20.9,-63
21:20.9,-62
21:20.9,-61
21:20.9,-62
21:21.0,-63
21:21.0,-62
21:21.0,-64
21:21.0,-64
21:21.0,-64
21:21.0,-65
21:21.1,-65
21:21.1,-69
21:21.1,-78
21:21.1,-96
21:21.1,-114
21:21.2,-132
21:21.2,-146
21:21.2,-160
21:21.2,-170
21:21.2,-179
21:21.3,-186
21:21.3,-191
21:21.3,-192
21:21.3,-192
21:21.3,-189
21:21.4,-185
21:21.4,-177
21:21.4,-164
21:21.4,-153
21:21.5,-141
21:21.5,-132
21:21.5,-122
21:21.5,-113
21:21.5,-106
21:21.5,-100
21:21.6,-94
21:21.6,-89
21:21.6,-84
21:21.6,-81
21:21.6,-78
21:21.7,-75
21:21.7,-73
21:21.7,-72
21:21.7,-71
21:21.7,-71
21:21.7,-70
21:21.8,-69
21:21.8,-70
21:21.8,-69
21:21.8,-69
21:21.8,-68
21:21.9,-68
21:21.9,-68
21:21.9,-67
21:21.9,-67
21:22.0,-68
21:22.0,-68
21:22.0,-68
21:22.0,-69
21:22.0,-73
21:22.1,-81
21:22.1,-95
21:22.1,-115
21:22.1,-132
21:22.1,-148
21:22.2,-161
21:22.2,-171
21:22.2,-180
21:22.2,-187
21:22.2,-192
21:22.2,-196
21:22.3,-197
21:22.3,-195
21:22.3,-191
21:22.4,-184
21:22.4,-172
21:22.4,-160
21:22.4,-147
21:22.4,-136
21:22.4,-126
21:22.4,-116
21:22.5,-110
21:22.5,-103
21:22.5,-97
21:22.5,-92
21:22.6,-88
21:22.6,-85
21:22.6,-82
21:22.6,-78
21:22.6,-74
21:22.7,-72
21:22.7,-71
21:22.7,-69
21:22.7,-69
21:22.7,-69
21:22.7,-67
21:22.8,-67
21:22.8,-65
21:22.8,-66
21:22.8,-66
21:22.8,-65
21:22.9,-65
21:22.9,-66
21:22.9,-67
21:23.0,-68
21:23.0,-68
21:23.0,-70
21:23.0,-72
21:23.0,-73
21:23.0,-82
21:23.1,-98
21:23.1,-115
21:23.1,-133
21:23.1,-146
21:23.1,-159
21:23.1,-167
21:23.2,-176
21:23.2,-184
21:23.2,-190
21:23.2,-193
21:23.3,-192
21:23.3,-190
21:23.3,-183
21:23.3,-172
21:23.4,-161
21:23.4,-149
21:23.4,-137
21:23.4,-126
21:23.4,-119
21:23.4,-114
21:23.4,-107
21:23.5,-101
21:23.5,-95
21:23.5,-91
21:23.5,-86
21:23.5,-80
21:23.6,-77
21:23.6,-75
21:23.6,-73
21:23.6,-72
21:23.7,-70
21:23.7,-69
21:23.7,-67
21:23.7,-67
21:23.7,-67
21:23.8,-66
21:23.8,-65
21:23.8,-66
21:23.8,-67
21:23.8,-67
21:23.9,-67
21:23.9,-66
21:23.9,-65
21:23.9,-66
21:23.9,-64
21:24.0,-64
21:24.0,-64
21:24.0,-70
21:24.0,-84
21:24.1,-103
21:24.1,-124
21:24.1,-142
21:24.1,-156
21:24.1,-168
21:24.1,-176
21:24.1,-184
21:24.2,-190
21:24.2,-193
21:24.2,-194
21:24.2,-190
21:24.2,-186
21:24.3,-179
21:24.3,-168
21:24.3,-158
21:24.3,-145
21:24.4,-135
21:24.4,-126
21:24.4,-119
21:24.4,-112
21:24.4,-107
21:24.4,-102
21:24.5,-97
21:24.5,-93
21:24.5,-90
21:24.5,-85
21:24.6,-82
21:24.6,-79
21:24.6,-76
21:24.6,-74
21:24.6,-75
21:24.7,-74
21:24.7,-72
21:24.7,-71
21:24.7,-70
21:24.7,-71
21:24.7,-70
21:24.8,-69
21:24.8,-69
21:24.8,-70
21:24.8,-70
21:24.8,-70
21:24.9,-70
21:24.9,-71
21:24.9,-71
21:24.9,-70
21:25.0,-73
21:25.0,-82
21:25.0,-98
21:25.0,-116
21:25.0,-133
21:25.1,-149
21:25.1,-165
21:25.1,-177
21:25.1,-186
21:25.1,-192
21:25.1,-196
21:25.2,-197
21:25.2,-197
21:25.2,-193
21:25.2,-185
21:25.2,-177
21:25.3,-167
21:25.3,-156
21:25.3,-145
21:25.3,-134
21:25.4,-124
21:25.4,-116
21:25.4,-109
21:25.4,-105
21:25.4,-100
21:25.4,-94
21:25.5,-91
21:25.5,-89
21:25.5,-86
21:25.5,-82
21:25.5,-79
21:25.6,-77
21:25.6,-75
21:25.6,-73
21:25.6,-73
21:25.7,-71
21:25.7,-70
21:25.7,-71
21:25.7,-69
21:25.7,-68
21:25.8,-68
21:25.8,-66
21:25.8,-68
21:25.8,-68
21:25.8,-70
21:25.8,-69
21:25.9,-70
21:25.9,-72
21:25.9,-73
21:26.0,-78
21:26.0,-92
21:26.0,-109
21:26.0,-125
21:26.0,-138
21:26.0,-152
21:26.1,-162
21:26.1,-172
21:26.1,-180
21:26.1,-185
21:26.2,-189
21:26.2,-189
21:26.2,-186
21:26.2,-180
21:26.2,-172
21:26.2,-161
21:26.2,-152
21:26.3,-141
21:26.3,-131
21:26.3,-120
21:26.3,-112
21:26.4,-104
21:26.4,-98
21:26.4,-93
21:26.4,-89
21:26.4,-85
21:26.4,-81
21:26.5,-79
21:26.5,-76
21:26.5,-74
21:26.5,-71
21:26.5,-69
21:26.6,-68
21:26.6,-66
21:26.6,-65
21:26.6,-63
21:26.7,-62
21:26.7,-61
21:26.7,-61
21:26.7,-61
21:26.7,-62
21:26.7,-61
21:26.8,-62
21:26.8,-63
21:26.8,-63
21:26.8,-62
21:26.8,-61
21:26.9,-62
21:26.9,-70
21:26.9,-86
21:26.9,-104
21:27.0,-123
21:27.0,-137
21:27.0,-151
21:27.0,-162
21:27.0,-172
21:27.0,-179
21:27.1,-185
21:27.1,-190
21:27.1,-190
21:27.2,-188
21:27.2,-183
21:27.2,-174
21:27.2,-162
21:27.2,-149
21:27.2,-138
21:27.2,-130
21:27.3,-123
21:27.3,-116
21:27.3,-110
21:27.3,-102
21:27.3,-95
21:27.4,-91
21:27.4,-86
21:27.4,-82
21:27.4,-79
21:27.5,-77
21:27.5,-75
21:27.5,-71
21:27.5,-69
21:27.5,-68
21:27.5,-67
21:27.6,-67
21:27.6,-67
21:27.6,-67
21:27.6,-66
21:27.6,-67
21:27.7,-66
21:27.7,-66
21:27.7,-65
21:27.7,-65
21:27.8,-65
21:27.8,-65
21:27.8,-67
21:27.8,-69
21:27.8,-71
21:27.8,-78
21:27.9,-91
21:27.9,-105
21:27.9,-122
21:28.0,-138
21:28.0,-151
21:28.0,-162
21:28.0,-171
21:28.0,-179
21:28.0,-184
21:28.0,-189
21:28.1,-192
21:28.1,-191
21:28.1,-184
21:28.1,-176
21:28.2,-165
21:28.2,-154
21:28.2,-143
21:28.2,-133
21:28.2,-124
21:28.2,-116
21:28.3,-108
21:28.3,-101
21:28.3,-94
21:28.3,-89
21:28.4,-84
21:28.4,-81
21:28.4,-77
21:28.4,-75
21:28.4,-72
21:28.4,-71
21:28.5,-70
21:28.5,-67
21:28.5,-65
21:28.5,-63
21:28.6,-65
21:28.6,-64
21:28.6,-64
21:28.6,-64
21:28.6,-64
21:28.6,-65
21:28.7,-64
21:28.7,-64
21:28.7,-64
21:28.8,-64
21:28.8,-63
21:28.8,-64
21:28.8,-66
21:28.8,-74
21:28.8,-89
21:28.9,-106
21:28.9,-124
21:28.9,-140
21:28.9,-154
21:28.9,-165
21:28.9,-173
21:29.0,-180
21:29.0,-182
21:29.0,-185
21:29.0,-186
21:29.1,-186
21:29.1,-182
21:29.1,-174
21:29.1,-162
21:29.1,-150
21:29.1,-139
21:29.2,-130
21:29.2,-122
21:29.2,-115
21:29.2,-109
21:29.2,-103
21:29.3,-98
21:29.3,-93
21:29.3,-88
21:29.3,-85
21:29.4,-82
21:29.4,-80
21:29.4,-77
21:29.4,-74
21:29.4,-72
21:29.4,-69
21:29.5,-69
21:29.5,-69
21:29.5,-69
21:29.5,-68
21:29.5,-66
21:29.6,-66
21:29.6,-66
21:29.6,-67
21:29.6,-67
21:29.6,-67
21:29.7,-67
21:29.7,-68
21:29.7,-68
21:29.7,-69
21:29.7,-69
21:29.8,-71
21:29.8,-79
21:29.8,-94
21:29.8,-109
21:29.8,-126
21:29.9,-140
21:29.9,-154
21:29.9,-166
21:30.0,-178
21:30.0,-186
21:30.0,-191
21:30.0,-191
21:30.0,-191
21:30.0,-189
21:30.0,-183
21:30.1,-176
21:30.1,-164
21:30.1,-153
21:30.1,-143
21:30.1,-132
21:30.2,-124
21:30.2,-117
21:30.2,-113
21:30.2,-108
21:30.3,-102
21:30.3,-97
21:30.3,-92
21:30.3,-89
21:30.3,-86
21:30.3,-83
21:30.4,-80
21:30.4,-77
21:30.4,-76
21:30.4,-73
21:30.5,-71
21:30.5,-68
21:30.5,-67
21:30.5,-66
21:30.5,-65
21:30.5,-65
21:30.6,-65
21:30.6,-65
21:30.6,-64
21:30.7,-64
21:30.7,-62
21:30.7,-60
21:30.7,-59
21:30.7,-57
21:30.7,-59
21:30.8,-69
21:30.8,-86
21:30.8,-103
21:30.8,-119
21:30.8,-132
21:30.9,-143
21:30.9,-153
21:30.9,-161
21:30.9,-169
21:30.9,-175
21:31.0,-178
21:31.0,-175
21:31.0,-171
21:31.0,-167
21:31.0,-160
21:31.0,-150
21:31.1,-140
21:31.1,-132
21:31.1,-123
21:31.1,-116
21:31.2,-109
21:31.2,-103
21:31.2,-99
21:31.2,-94
21:31.2,-90
21:31.2,-87
21:31.3,-84
21:31.3,-81
21:31.3,-80
21:31.3,-78
21:31.4,-73
21:31.4,-72
21:31.4,-73
21:31.4,-73
21:31.4,-73
21:31.4,-72
21:31.5,-71
21:31.5,-71
21:31.5,-70
21:31.5,-70
21:31.6,-71
21:31.6,-70
21:31.6,-70
21:31.6,-71
21:31.6,-73
21:31.6,-74
21:31.7,-78
21:31.7,-85
21:31.7,-98
21:31.7,-111
21:31.8,-125
21:31.8,-139
21:31.8,-150
21:31.8,-159
21:31.8,-166
21:31.8,-173
21:31.9,-177
21:31.9,-180
21:31.9,-181
21:31.9,-179
21:32.0,-176
21:32.0,-169
21:32.0,-160
21:32.0,-149
21:32.0,-138
21:32.0,-129
21:32.1,-124
21:32.1,-118
21:32.1,-112
21:32.1,-106
21:32.2,-100
21:32.2,-95
21:32.2,-91
21:32.2,-89
21:32.2,-84
21:32.2,-82
21:32.3,-80
21:32.3,-78
21:32.3,-76
21:32.3,-76
21:32.3,-75
21:32.4,-73
21:32.4,-72
21:32.4,-72
21:32.4,-72
21:32.4,-72
21:32.5,-71
21:32.5,-71
21:32.5,-71
21:32.5,-71
21:32.5,-71
21:32.6,-73
21:32.6,-74
21:32.6,-73
21:32.6,-73
21:32.7,-76
21:32.7,-83
21:32.7,-96
21:32.7,-110
21:32.7,-125
21:32.7,-139
21:32.8,-150
21:32.8,-160
21:32.8,-169
21:32.8,-175
21:32.9,-180
21:32.9,-181
21:32.9,-180
21:32.9,-177
21:32.9,-171
21:32.9,-162
21:33.0,-153
21:33.0,-143
21:33.0,-136
21:33.0,-128
21:33.0,-121
21:33.1,-114
21:33.1,-108
21:33.1,-101
21:33.1,-96
21:33.1,-91
21:33.2,-87
21:33.2,-85
21:33.2,-83
21:33.2,-82
21:33.3,-78
21:33.3,-77
21:33.3,-75
21:33.3,-74
21:33.4,-72
21:33.4,-71
21:33.4,-71
21:33.4,-69
21:33.4,-69
21:33.4,-69
21:33.4,-71
21:33.4,-70
21:33.5,-70
21:33.5,-69
21:33.5,-70
21:33.5,-68
21:33.6,-67
21:33.6,-69
21:33.6,-77
21:33.6,-90
21:33.6,-104
21:33.7,-121
21:33.7,-135
21:33.7,-148
21:33.7,-160
21:33.7,-168
21:33.8,-176
21:33.8,-181
21:33.8,-184
21:33.8,-184
21:33.9,-183
21:33.9,-179
21:33.9,-174
21:33.9,-166
21:33.9,-157
21:33.9,-148
21:34.0,-140
21:34.0,-133
21:34.0,-125
21:34.0,-121
21:34.1,-113
21:34.1,-107
21:34.1,-102
21:34.1,-97
21:34.1,-93
21:34.2,-90
21:34.2,-86
21:34.2,-85
21:34.2,-83
21:34.2,-80
21:34.3,-80
21:34.3,-79
21:34.3,-78
21:34.3,-77
21:34.3,-78
21:34.4,-76
21:34.4,-75
21:34.4,-75
21:34.4,-75
21:34.4,-75
21:34.4,-75
21:34.5,-75
21:34.5,-74
21:34.5,-75
21:34.5,-75
21:34.5,-74
21:34.6,-78
21:34.6,-85
21:34.6,-97
21:34.6,-113
21:34.6,-128
21:34.7,-144
21:34.7,-156
21:34.7,-166
21:34.7,-175
21:34.8,-182
21:34.8,-187
21:34.8,-188
21:34.8,-188
21:34.8,-184
21:34.8,-180
21:34.9,-175
21:34.9,-166
21:34.9,-156
21:34.9,-145
21:34.9,-136
21:35.0,-126
21:35.0,-119
21:35.0,-113
21:35.0,-108
21:35.0,-103
21:35.1,-99
21:35.1,-94
21:35.1,-91
21:35.1,-86
21:35.2,-83
21:35.2,-81
21:35.2,-79
21:35.2,-76
21:35.2,-74
21:35.2,-72
21:35.3,-73
21:35.3,-70
21:35.3,-70
21:35.3,-70
21:35.3,-70
21:35.4,-68
21:35.4,-68
21:35.4,-69
21:35.4,-68
21:35.5,-69
21:35.5,-70
21:35.5,-70
21:35.5,-71
21:35.5,-71
21:35.5,-75
21:35.6,-86
21:35.6,-101
21:35.6,-118
21:35.6,-132
21:35.7,-144
21:35.7,-156
21:35.7,-166
21:35.7,-172
21:35.7,-181
21:35.7,-186
21:35.8,-188
21:35.8,-187
21:35.8,-183
21:35.8,-175
21:35.8,-165
21:35.9,-155
21:35.9,-146
21:35.9,-137
21:35.9,-130
21:35.9,-121
21:36.0,-115
21:36.0,-107
21:36.0,-102
21:36.0,-98
21:36.0,-94
21:36.1,-89
21:36.1,-86
21:36.1,-83
21:36.1,-81
21:36.1,-80
21:36.2,-77
21:36.2,-76
21:36.2,-75
21:36.2,-74
21:36.3,-74
21:36.3,-73
21:36.3,-72
21:36.3,-73
21:36.3,-74
21:36.3,-74
21:36.4,-75
21:36.4,-73
21:36.4,-73
21:36.4,-73
21:36.5,-73
21:36.5,-74
21:36.5,-75
21:36.5,-81
21:36.5,-93
21:36.6,-109
21:36.6,-123
21:36.6,-138
21:36.6,-152
21:36.6,-163
21:36.7,-173
21:36.7,-180
21:36.7,-185
21:36.7,-188
21:36.7,-190
21:36.7,-191
21:36.8,-186
21:36.8,-179
21:36.8,-169
21:36.8,-159
21:36.8,-148
21:36.9,-136
21:36.9,-128
21:36.9,-120
21:36.9,-114
21:36.9,-108
21:36.9,-103
21:37.0,-98
21:37.0,-93
21:37.0,-90
21:37.0,-87
21:37.1,-83
21:37.1,-79
21:37.1,-76
21:37.1,-75
21:37.2,-72
21:37.2,-70
21:37.2,-70
21:37.2,-67
21:37.2,-66
21:37.3,-65
21:37.3,-66
21:37.3,-66
21:37.3,-66
21:37.3,-66
21:37.3,-65
21:37.4,-66
21:37.4,-67
21:37.4,-69
21:37.4,-70
21:37.5,-72
21:37.5,-74
21:37.5,-79
21:37.5,-92
21:37.5,-107
21:37.5,-122
21:37.6,-135
21:37.6,-148
21:37.6,-161
21:37.6,-173
21:37.6,-182
21:37.6,-187
21:37.7,-192
21:37.7,-194
21:37.7,-193
21:37.7,-188
21:37.8,-179
21:37.8,-168
21:37.8,-157
21:37.8,-147
21:37.8,-137
21:37.9,-128
21:37.9,-122
21:37.9,-114
21:37.9,-107
21:38.0,-100
21:38.0,-95
21:38.0,-90
21:38.0,-85
21:38.0,-83
21:38.0,-81
21:38.1,-80
21:38.1,-76
21:38.1,-74
21:38.1,-72
21:38.1,-70
21:38.1,-68
21:38.2,-68
21:38.2,-66
21:38.2,-64
21:38.2,-64
21:38.3,-65
21:38.3,-64
21:38.3,-65
21:38.3,-65
21:38.3,-66
21:38.3,-67
21:38.4,-68
21:38.4,-68
21:38.4,-70
21:38.5,-75
21:38.5,-83
21:38.5,-99
21:38.5,-116
21:38.5,-133
21:38.5,-147
21:38.6,-160
21:38.6,-173
21:38.6,-182
21:38.6,-188
21:38.6,-193
21:38.7,-194
21:38.7,-192
21:38.7,-192
21:38.7,-185
21:38.7,-175
21:38.8,-165
21:38.8,-154
21:38.8,-143
21:38.8,-132
21:38.8,-123
21:38.9,-113
21:38.9,-105
21:38.9,-100
21:38.9,-98
21:38.9,-94
21:38.9,-88
21:39.0,-84
21:39.0,-80
21:39.0,-76
21:39.0,-72
21:39.0,-70
21:39.1,-67
21:39.1,-66
21:39.1,-65
21:39.1,-65
21:39.1,-63
21:39.2,-62
21:39.2,-61
21:39.2,-62
21:39.2,-64
21:39.3,-64
21:39.3,-66
21:39.3,-69
21:39.3,-70
21:39.3,-72
21:39.4,-74
21:39.4,-75
21:39.4,-75
21:39.4,-78
21:39.4,-86
21:39.4,-99
21:39.5,-114
21:39.5,-131
21:39.5,-147
21:39.5,-163
21:39.6,-175
21:39.6,-187
21:39.6,-195
21:39.6,-202
21:39.6,-205
21:39.6,-205
21:39.7,-201
21:39.7,-197
21:39.7,-190
21:39.7,-180
21:39.8,-169
21:39.8,-158
21:39.8,-141
21:39.8,-130
21:39.9,-121
21:39.9,-110
21:39.9,-99
21:39.9,-89
21:39.9,-83
21:39.9,-78
21:40.0,-75
21:40.0,-74
21:40.0,-75
21:40.0,-75
21:40.1,-75
21:40.1,-77
21:40.1,-76
21:40.1,-76
21:40.1,-75
21:40.1,-72
21:40.2,-71
21:40.2,-70
21:40.2,-71
21:40.2,-71
21:40.2,-69
21:40.2,-69
21:40.3,-69
21:40.3,-70
21:40.3,-71
21:40.3,-71
21:40.4,-69
21:40.4,-68
21:40.4,-70
21:40.4,-76
21:40.4,-85
21:40.4,-97
21:40.5,-113
21:40.5,-129
21:40.5,-147
21:40.5,-164
21:40.6,-178
21:40.6,-189
21:40.6,-195
21:40.6,-193
21:40.6,-191
21:40.6,-188
21:40.7,-181
21:40.7,-171
21:40.7,-159
21:40.7,-146
21:40.8,-134
21:40.8,-123
21:40.8,-114
21:40.8,-108
21:40.8,-102
21:40.9,-97
21:40.9,-92
21:40.9,-90
21:40.9,-84
21:40.9,-80
21:40.9,-79
21:41.0,-77
21:41.0,-75
21:41.0,-74
21:41.0,-73
21:41.0,-73
21:41.1,-72
21:41.1,-71
21:41.1,-70
21:41.1,-69
21:41.2,-68
21:41.2,-67
21:41.2,-67
21:41.2,-64
21:41.2,-64
21:41.2,-63
21:41.3,-64
21:41.3,-64
21:41.3,-64
21:41.3,-63
21:41.3,-63
21:41.4,-67
21:41.4,-79
21:41.4,-97
21:41.4,-115
21:41.5,-133
21:41.5,-148
21:41.5,-160
21:41.5,-169
21:41.5,-177
21:41.5,-182
21:41.6,-186
21:41.6,-190
21:41.6,-189
21:41.6,-185
21:41.7,-178
21:41.7,-168
21:41.7,-155
21:41.7,-143
21:41.7,-132
21:41.8,-124
21:41.8,-117
21:41.8,-110
21:41.8,-104
21:41.8,-98
21:41.9,-95
21:41.9,-90
21:41.9,-87
21:41.9,-82
21:41.9,-79
21:41.9,-76
21:42.0,-73
21:42.0,-73
21:42.0,-71
21:42.0,-69
21:42.1,-69
21:42.1,-68
21:42.1,-69
21:42.1,-67
21:42.2,-67
21:42.2,-67
21:42.2,-68
21:42.2,-69
21:42.2,-68
21:42.2,-71
21:42.3,-72
21:42.3,-73
21:42.3,-74
21:42.3,-73
21:42.3,-75
21:42.4,-78
21:42.4,-90
21:42.4,-106
21:42.4,-123
21:42.4,-139
21:42.4,-153
21:42.5,-164
21:42.5,-174
21:42.5,-182
21:42.5,-188
21:42.6,-194
21:42.6,-197
21:42.6,-194
21:42.6,-190
21:42.6,-181
21:42.6,-169
21:42.7,-159
21:42.7,-148
21:42.7,-138
21:42.7,-127
21:42.8,-119
21:42.8,-110
21:42.8,-103
21:42.8,-95
21:42.9,-87
21:42.9,-81
21:42.9,-78
21:42.9,-74
21:42.9,-72
21:42.9,-69
21:43.0,-66
21:43.0,-59
21:43.0,-58
21:43.0,-58
21:43.0,-60
21:43.0,-61
21:43.1,-60
21:43.1,-60
21:43.1,-61
21:43.1,-64
21:43.2,-67
21:43.2,-69
21:43.2,-71
21:43.2,-70
21:43.2,-72
21:43.2,-74
21:43.3,-74
21:43.3,-75
21:43.3,-76
21:43.3,-82
21:43.4,-92
21:43.4,-108
21:43.4,-124
21:43.4,-139
21:43.4,-154
21:43.5,-167
21:43.5,-179
21:43.5,-189
21:43.5,-196
21:43.6,-201
21:43.6,-204
21:43.6,-204
21:43.6,-201
21:43.6,-192
21:43.6,-180
21:43.6,-168
21:43.7,-158
21:43.7,-149
21:43.7,-140
21:43.7,-132
21:43.7,-122
21:43.8,-114
21:43.8,-108
21:43.8,-104
21:43.8,-99
21:43.9,-96
21:43.9,-93
21:43.9,-90
21:43.9,-86
21:43.9,-83
21:44.0,-79
21:44.0,-75
21:44.0,-72
21:44.0,-72
21:44.0,-73
21:44.0,-76
21:44.1,-76
21:44.1,-77
21:44.1,-76
21:44.1,-75
21:44.1,-74
21:44.2,-75
21:44.2,-77
21:44.2,-77
21:44.2,-75
21:44.3,-73
21:44.3,-71
21:44.3,-71
21:44.3,-77
21:44.3,-90
21:44.3,-106
21:44.4,-122
21:44.4,-139
21:44.4,-154
21:44.4,-166
21:44.4,-177
21:44.5,-184
21:44.5,-189
21:44.5,-189
21:44.5,-189
21:44.6,-186
21:44.6,-182
21:44.6,-173
21:44.6,-162
21:44.6,-150
21:44.7,-138
21:44.7,-126
21:44.7,-118
21:44.7,-112
21:44.8,-107
21:44.8,-103
21:44.8,-99
21:44.8,-95
21:44.8,-92
21:44.8,-88
21:44.8,-82
21:44.9,-80
21:44.9,-77
21:44.9,-75
21:44.9,-71
21:45.0,-68
21:45.0,-66
21:45.0,-65
21:45.0,-62
21:45.0,-59
21:45.0,-58
21:45.1,-57
21:45.1,-58
21:45.1,-59
21:45.1,-60
21:45.2,-59
21:45.2,-58
21:45.2,-59
21:45.2,-59
21:45.2,-59
21:45.2,-59
21:45.3,-65
21:45.3,-78
21:45.3,-94
21:45.3,-112
21:45.4,-131
21:45.4,-149
21:45.4,-164
21:45.4,-175
21:45.4,-184
21:45.4,-191
21:45.5,-194
21:45.5,-197
21:45.5,-196
21:45.6,-191
21:45.6,-182
21:45.6,-173
21:45.6,-161
21:45.6,-150
21:45.6,-141
21:45.7,-134
21:45.7,-125
21:45.7,-118
21:45.7,-110
21:45.7,-100
21:45.7,-94
21:45.8,-89
21:45.8,-82
21:45.8,-78
21:45.8,-74
21:45.9,-73
21:45.9,-72
21:45.9,-72
21:45.9,-70
21:45.9,-68
21:45.9,-67
21:46.0,-69
21:46.0,-71
21:46.0,-70
21:46.0,-70
21:46.1,-70
21:46.1,-71
21:46.1,-71
21:46.1,-70
21:46.1,-70
21:46.1,-69
21:46.2,-70
21:46.2,-71
21:46.2,-72
21:46.3,-74
21:46.3,-82
21:46.3,-94
21:46.3,-110
21:46.3,-127
21:46.3,-141
21:46.4,-156
21:46.4,-167
21:46.4,-178
21:46.4,-186
21:46.4,-192
21:46.4,-196
21:46.5,-197
21:46.5,-192
21:46.5,-184
21:46.6,-174
21:46.6,-162
21:46.6,-154
21:46.6,-145
21:46.6,-135
21:46.6,-125
21:46.7,-116
21:46.7,-110
21:46.7,-104
21:46.7,-97
21:46.7,-90
21:46.7,-88
21:46.8,-82
21:46.8,-80
21:46.8,-77
21:46.8,-76
21:46.8,-73
21:46.9,-71
21:46.9,-68
21:46.9,-66
21:46.9,-64
21:47.0,-62
21:47.0,-60
21:47.0,-58
21:47.0,-58
21:47.0,-56
21:47.1,-56
21:47.1,-56
21:47.1,-56
21:47.1,-57
21:47.2,-59
21:47.2,-61
21:47.2,-63
21:47.2,-66
21:47.2,-74
21:47.2,-89
21:47.2,-107
21:47.3,-122
21:47.3,-136
21:47.3,-149
21:47.3,-159
21:47.3,-168
21:47.4,-176
21:47.4,-181
21:47.4,-186
21:47.4,-185
21:47.4,-181
21:47.5,-174
21:47.5,-164
21:47.5,-156
21:47.5,-147
21:47.5,-138
21:47.6,-127
21:47.6,-119
21:47.6,-112
21:47.6,-106
21:47.7,-101
21:47.7,-96
21:47.7,-92
21:47.7,-89
21:47.7,-87
21:47.7,-83
21:47.8,-81
21:47.8,-80
21:47.8,-76
21:47.8,-74
21:47.9,-72
21:47.9,-70
21:47.9,-69
21:47.9,-68
21:47.9,-67
21:47.9,-67
21:48.0,-66
21:48.0,-65
21:48.0,-66
21:48.0,-67
21:48.1,-68
21:48.1,-69
21:48.1,-69
21:48.1,-69
21:48.1,-72
21:48.2,-74
21:48.2,-82
21:48.2,-96
21:48.2,-110
21:48.2,-125
21:48.3,-139
21:48.3,-153
21:48.3,-166
21:48.3,-175
21:48.3,-184
21:48.4,-191
21:48.4,-194
21:48.4,-193
21:48.4,-191
21:48.4,-186
21:48.4,-176
21:48.5,-165
21:48.5,-155
21:48.5,-144
21:48.5,-137
21:48.5,-128
21:48.6,-120
21:48.6,-114
21:48.6,-108
21:48.6,-101
21:48.7,-98
21:48.7,-92
21:48.7,-89
21:48.7,-85
21:48.7,-83
21:48.7,-81
21:48.8,-78
21:48.8,-76
21:48.8,-73
21:48.8,-72
21:48.9,-70
21:48.9,-69
21:48.9,-68
21:48.9,-68
21:48.9,-66
21:48.9,-65
21:49.0,-64
21:49.0,-64
21:49.0,-64
21:49.0,-65
21:49.0,-65
21:49.1,-66
21:49.1,-66
21:49.1,-66
21:49.1,-70
21:49.1,-81
21:49.2,-96
21:49.2,-113
21:49.2,-128
21:49.2,-142
21:49.2,-154
21:49.3,-163
21:49.3,-171
21:49.3,-178
21:49.3,-182
21:49.4,-184
21:49.4,-185
21:49.4,-182
21:49.4,-175
21:49.4,-164
21:49.4,-154
21:49.5,-144
21:49.5,-136
21:49.5,-127
21:49.5,-120
21:49.5,-113
21:49.6,-103
21:49.6,-97
21:49.6,-92
21:49.6,-87
21:49.7,-83
21:49.7,-79
21:49.7,-77
21:49.7,-77
21:49.7,-75
21:49.7,-72
21:49.8,-71
21:49.8,-70
21:49.8,-69
21:49.8,-68
21:49.9,-67
21:49.9,-67
21:49.9,-68
21:49.9,-69
21:49.9,-68
21:50.0,-68
21:50.0,-68
21:50.0,-69
21:50.0,-69
21:50.0,-68
21:50.0,-67
21:50.1,-71
21:50.1,-78
21:50.1,-91
21:50.1,-105
21:50.2,-120
21:50.2,-133
21:50.2,-146
21:50.2,-157
21:50.2,-165
21:50.2,-172
