Time,Pleth
56:42.2,-149
56:42.2,-133
56:42.2,-120
56:42.2,-106
56:42.3,-92
56:42.3,-78
56:42.3,-69
56:42.3,-68
56:42.3,-71
56:42.3,-74
56:42.4,-78
56:42.4,-81
56:42.4,-81
56:42.4,-80
56:42.5,-76
56:42.5,-69
56:42.5,-65
56:42.5,-60
56:42.6,-56
56:42.6,-54
56:42.6,-53
56:42.6,-52
56:42.6,-54
56:42.6,-55
56:42.7,-54
56:42.7,-54
56:42.7,-54
56:42.7,-53
56:42.7,-56
56:42.7,-74
56:42.8,-134
56:42.8,-204
56:42.8,-249
56:42.8,-266
56:42.9,-263
56:42.9,-249
56:42.9,-228
56:42.9,-203
56:42.9,-179
56:42.9,-158
56:43.0,-139
56:43.0,-124
56:43.0,-110
56:43.0,-96
56:43.1,-85
56:43.1,-77
56:43.1,-75
56:43.1,-77
56:43.1,-82
56:43.2,-88
56:43.2,-92
56:43.2,-93
56:43.2,-90
56:43.2,-86
56:43.3,-80
56:43.3,-75
56:43.3,-69
56:43.3,-65
56:43.4,-63
56:43.4,-60
56:43.4,-58
56:43.4,-57
56:43.4,-58
56:43.5,-57
56:43.5,-57
56:43.5,-58
56:43.5,-60
56:43.5,-68
56:43.5,-109
56:43.6,-182
56:43.6,-236
56:43.6,-262
56:43.6,-266
56:43.6,-257
56:43.6,-241
56:43.7,-217
56:43.7,-193
56:43.7,-171
56:43.8,-153
56:43.8,-138
56:43.8,-123
56:43.8,-108
56:43.8,-95
56:43.8,-83
56:43.9,-77
56:43.9,-76
56:43.9,-80
56:43.9,-85
56:43.9,-87
56:43.9,-87
56:44.0,-85
56:44.0,-80
56:44.0,-75
56:44.0,-70
56:44.1,-65
56:44.1,-63
56:44.1,-58
56:44.1,-56
56:44.1,-56
56:44.1,-54
56:44.2,-53
56:44.2,-52
56:44.2,-53
56:44.2,-54
56:44.3,-57
56:44.3,-59
56:44.3,-60
56:44.3,-78
56:44.3,-138
56:44.3,-207
56:44.4,-248
56:44.4,-262
56:44.4,-259
56:44.4,-245
56:44.5,-225
56:44.5,-201
56:44.5,-179
56:44.5,-160
56:44.6,-146
56:44.6,-131
56:44.6,-118
56:44.6,-104
56:44.6,-90
56:44.6,-80
56:44.7,-75
56:44.7,-78
56:44.7,-82
56:44.7,-85
56:44.7,-88
56:44.7,-87
56:44.8,-84
56:44.8,-79
56:44.8,-75
56:44.8,-69
56:44.9,-64
56:44.9,-60
56:44.9,-56
56:44.9,-55
56:44.9,-53
56:44.9,-53
56:45.0,-52
56:45.0,-52
56:45.0,-54
56:45.1,-55
56:45.1,-59
56:45.1,-79
56:45.1,-137
56:45.1,-200
56:45.2,-238
56:45.2,-252
56:45.2,-249
56:45.2,-239
56:45.2,-220
56:45.2,-198
56:45.2,-177
56:45.3,-159
56:45.3,-141
56:45.3,-126
56:45.3,-113
56:45.4,-100
56:45.4,-87
56:45.4,-78
56:45.4,-76
56:45.5,-78
56:45.5,-81
56:45.5,-82
56:45.5,-84
56:45.5,-82
56:45.5,-80
56:45.5,-77
56:45.6,-72
56:45.6,-67
56:45.6,-63
56:45.6,-58
56:45.7,-55
56:45.7,-53
56:45.7,-51
56:45.7,-52
56:45.7,-53
56:45.7,-53
56:45.8,-53
56:45.8,-56
56:45.8,-80
56:45.8,-143
56:45.9,-206
56:45.9,-241
56:45.9,-254
56:45.9,-250
56:45.9,-235
56:45.9,-215
56:46.0,-191
56:46.0,-170
56:46.0,-152
56:46.0,-137
56:46.0,-124
56:46.1,-110
56:46.1,-96
56:46.1,-83
56:46.2,-75
56:46.2,-72
56:46.2,-74
56:46.2,-77
56:46.2,-80
56:46.2,-80
56:46.2,-79
56:46.3,-76
56:46.3,-70
56:46.3,-65
56:46.3,-60
56:46.3,-55
56:46.4,-52
56:46.4,-51
56:46.4,-51
56:46.4,-49
56:46.5,-47
56:46.5,-47
56:46.5,-48
56:46.5,-50
56:46.5,-55
56:46.5,-85
56:46.6,-154
56:46.6,-209
56:46.6,-238
56:46.6,-247
56:46.6,-238
56:46.7,-221
56:46.7,-198
56:46.7,-176
56:46.7,-157
56:46.8,-139
56:46.8,-124
56:46.8,-110
56:46.8,-96
56:46.8,-82
56:46.8,-72
56:46.9,-68
56:46.9,-70
56:46.9,-76
56:46.9,-83
56:47.0,-88
56:47.0,-90
56:47.0,-87
56:47.0,-83
56:47.0,-78
56:47.0,-72
56:47.1,-67
56:47.1,-62
56:47.1,-60
56:47.1,-59
56:47.2,-58
56:47.2,-56
56:47.2,-55
56:47.2,-55
56:47.2,-54
56:47.3,-56
56:47.3,-66
56:47.3,-107
56:47.3,-175
56:47.3,-224
56:47.3,-246
56:47.4,-250
56:47.4,-239
56:47.4,-222
56:47.4,-200
56:47.5,-178
56:47.5,-159
56:47.5,-142
56:47.5,-128
56:47.5,-113
56:47.5,-97
56:47.6,-83
56:47.6,-75
56:47.6,-73
56:47.6,-74
56:47.7,-78
56:47.7,-82
56:47.7,-85
56:47.7,-88
56:47.7,-85
56:47.7,-80
56:47.8,-74
56:47.8,-68
56:47.8,-65
56:47.8,-59
56:47.9,-54
56:47.9,-51
56:47.9,-50
56:47.9,-50
56:47.9,-50
56:48.0,-48
56:48.0,-47
56:48.0,-46
56:48.0,-52
56:48.0,-80
56:48.0,-150
56:48.1,-210
56:48.1,-242
56:48.1,-252
56:48.1,-246
56:48.2,-229
56:48.2,-207
56:48.2,-184
56:48.2,-162
56:48.2,-145
56:48.2,-131
56:48.3,-119
56:48.3,-105
56:48.3,-91
56:48.3,-81
56:48.4,-74
56:48.4,-74
56:48.4,-81
56:48.4,-88
56:48.4,-93
56:48.5,-96
56:48.5,-91
56:48.5,-87
56:48.5,-81
56:48.5,-77
56:48.6,-72
56:48.6,-68
56:48.6,-66
56:48.6,-64
56:48.6,-63
56:48.6,-62
56:48.7,-61
56:48.7,-61
56:48.7,-62
56:48.7,-62
56:48.8,-64
56:48.8,-80
56:48.8,-139
56:48.8,-200
56:48.8,-236
56:48.8,-251
56:48.9,-249
56:48.9,-235
56:48.9,-215
56:48.9,-192
56:48.9,-171
56:49.0,-151
56:49.0,-135
56:49.0,-123
56:49.0,-112
56:49.0,-99
56:49.1,-87
56:49.1,-80
56:49.1,-78
56:49.1,-80
56:49.2,-84
56:49.2,-89
56:49.2,-90
56:49.2,-90
56:49.2,-87
56:49.2,-81
56:49.3,-75
56:49.3,-69
56:49.3,-63
56:49.3,-58
56:49.3,-55
56:49.4,-54
56:49.4,-53
56:49.4,-52
56:49.4,-54
56:49.4,-55
56:49.5,-58
56:49.5,-59
56:49.5,-59
56:49.5,-58
56:49.5,-61
56:49.6,-85
56:49.6,-151
56:49.6,-211
56:49.6,-244
56:49.7,-256
56:49.7,-250
56:49.7,-234
56:49.7,-216
56:49.7,-193
56:49.8,-174
56:49.8,-157
56:49.8,-141
56:49.8,-125
56:49.8,-112
56:49.9,-100
56:49.9,-89
56:49.9,-83
56:49.9,-82
56:49.9,-84
56:49.9,-89
56:50.0,-92
56:50.0,-93
56:50.0,-92
56:50.0,-89
56:50.1,-83
56:50.1,-78
56:50.1,-72
56:50.1,-67
56:50.1,-62
56:50.1,-56
56:50.2,-54
56:50.2,-52
56:50.2,-51
56:50.2,-53
56:50.2,-53
56:50.3,-53
56:50.3,-55
56:50.3,-56
56:50.3,-57
56:50.4,-57
56:50.4,-57
56:50.4,-58
56:50.4,-75
56:50.4,-134
56:50.4,-203
56:50.5,-243
56:50.5,-257
56:50.5,-256
56:50.5,-240
56:50.6,-223
56:50.6,-201
56:50.6,-178
56:50.6,-157
56:50.7,-137
56:50.7,-121
56:50.7,-105
56:50.7,-89
56:50.7,-76
56:50.7,-66
56:50.7,-63
56:50.7,-66
56:50.8,-72
56:50.8,-76
56:50.8,-80
56:50.8,-80
56:50.9,-77
56:50.9,-71
56:50.9,-67
56:50.9,-62
56:50.9,-58
56:51.0,-55
56:51.0,-53
56:51.0,-53
56:51.0,-56
56:51.1,-60
56:51.1,-66
56:51.1,-71
56:51.1,-76
56:51.1,-79
56:51.1,-81
56:51.2,-80
56:51.2,-78
56:51.2,-74
56:51.2,-74
56:51.3,-76
56:51.3,-90
56:51.3,-146
56:51.3,-208
56:51.3,-244
56:51.3,-258
56:51.4,-253
56:51.4,-237
56:51.4,-215
56:51.4,-190
56:51.5,-166
56:51.5,-146
56:51.5,-130
56:51.5,-116
56:51.5,-104
56:51.5,-92
56:51.6,-81
56:51.6,-75
56:51.6,-76
56:51.6,-81
56:51.7,-87
56:51.7,-91
56:51.7,-94
56:51.7,-90
56:51.7,-85
56:51.7,-79
56:51.8,-73
56:51.8,-68
56:51.8,-64
56:51.8,-59
56:51.8,-57
56:51.9,-56
56:51.9,-54
56:51.9,-52
56:51.9,-53
56:51.9,-55
56:51.9,-55
56:52.0,-56
56:52.0,-57
56:52.0,-60
56:52.0,-64
56:52.1,-89
56:52.1,-152
56:52.1,-211
56:52.1,-244
56:52.1,-255
56:52.2,-249
56:52.2,-231
56:52.2,-208
56:52.2,-180
56:52.2,-156
56:52.3,-135
56:52.3,-118
56:52.3,-103
56:52.3,-87
56:52.3,-75
56:52.4,-65
56:52.4,-61
56:52.4,-63
56:52.4,-68
56:52.4,-77
56:52.5,-81
56:52.5,-85
56:52.5,-84
56:52.5,-81
56:52.5,-76
56:52.5,-69
56:52.6,-63
56:52.6,-59
56:52.6,-57
56:52.6,-55
56:52.7,-54
56:52.7,-54
56:52.7,-54
56:52.7,-55
56:52.8,-56
56:52.8,-58
56:52.8,-57
56:52.8,-59
56:52.8,-61
56:52.8,-68
56:52.9,-102
56:52.9,-172
56:52.9,-230
56:52.9,-259
56:52.9,-263
56:53.0,-252
56:53.0,-228
56:53.0,-199
56:53.0,-169
56:53.0,-141
56:53.1,-117
56:53.1,-99
56:53.1,-82
56:53.1,-67
56:53.1,-57
56:53.2,-48
56:53.2,-45
56:53.2,-47
56:53.2,-55
56:53.2,-65
56:53.2,-72
56:53.3,-77
56:53.3,-79
56:53.3,-80
56:53.3,-76
56:53.4,-73
56:53.4,-69
56:53.4,-67
56:53.4,-64
56:53.4,-63
56:53.5,-61
56:53.5,-61
56:53.5,-61
56:53.5,-61
56:53.5,-63
56:53.6,-65
56:53.6,-66
56:53.6,-69
56:53.6,-78
56:53.7,-115
56:53.7,-186
56:53.7,-242
56:53.7,-268
56:53.7,-271
56:53.7,-260
56:53.8,-237
56:53.8,-208
56:53.8,-179
56:53.8,-152
56:53.8,-131
56:53.8,-114
56:53.9,-98
56:53.9,-86
56:53.9,-71
56:53.9,-63
56:54.0,-59
56:54.0,-61
56:54.0,-69
56:54.0,-77
56:54.1,-84
56:54.1,-88
56:54.1,-89
56:54.1,-86
56:54.1,-82
56:54.1,-77
56:54.2,-71
56:54.2,-67
56:54.2,-63
56:54.2,-60
56:54.2,-57
56:54.3,-58
56:54.3,-56
56:54.3,-56
56:54.3,-58
56:54.3,-58
56:54.4,-61
56:54.4,-69
56:54.4,-103
56:54.4,-178
56:54.4,-238
56:54.5,-268
56:54.5,-274
56:54.5,-262
56:54.5,-239
56:54.5,-212
56:54.5,-184
56:54.6,-160
56:54.6,-136
56:54.6,-120
56:54.6,-106
56:54.6,-92
56:54.7,-77
56:54.7,-66
56:54.7,-58
56:54.7,-54
56:54.8,-56
56:54.8,-61
56:54.8,-66
56:54.8,-71
56:54.8,-72
56:54.8,-71
56:54.9,-66
56:54.9,-59
56:54.9,-53
56:54.9,-49
56:55.0,-46
56:55.0,-45
56:55.0,-46
56:55.0,-50
56:55.0,-52
56:55.0,-55
56:55.1,-56
56:55.1,-57
56:55.1,-58
56:55.1,-60
56:55.1,-68
56:55.2,-96
56:55.2,-177
56:55.2,-249
56:55.3,-284
56:55.3,-291
56:55.3,-282
56:55.3,-260
56:55.3,-234
56:55.3,-207
56:55.4,-179
56:55.4,-159
56:55.4,-141
56:55.4,-128
56:55.5,-118
56:55.5,-106
56:55.5,-96
56:55.5,-92
56:55.5,-95
56:55.5,-101
56:55.6,-110
56:55.6,-116
56:55.6,-117
56:55.6,-113
56:55.7,-107
56:55.7,-96
56:55.7,-87
56:55.7,-80
56:55.7,-74
56:55.7,-70
56:55.7,-66
56:55.8,-63
56:55.8,-61
56:55.8,-61
56:55.8,-59
56:55.8,-59
56:55.9,-59
56:55.9,-62
56:55.9,-70
56:55.9,-105
56:55.9,-173
56:56.0,-227
56:56.0,-251
56:56.0,-256
56:56.0,-247
56:56.1,-227
56:56.1,-200
56:56.1,-169
56:56.1,-138
56:56.1,-109
56:56.2,-85
56:56.2,-67
56:56.2,-55
56:56.2,-48
56:56.2,-46
56:56.2,-50
56:56.3,-57
56:56.3,-67
56:56.3,-77
56:56.3,-85
56:56.4,-89
56:56.4,-89
56:56.4,-85
56:56.4,-80
56:56.5,-75
56:56.5,-70
56:56.5,-65
56:56.5,-61
56:56.5,-58
56:56.5,-56
56:56.5,-57
56:56.6,-59
56:56.6,-60
56:56.6,-64
56:56.6,-66
56:56.6,-64
56:56.7,-63
56:56.7,-61
56:56.7,-60
56:56.7,-70
56:56.8,-114
56:56.8,-180
56:56.8,-224
56:56.8,-242
56:56.8,-238
56:56.8,-223
56:56.9,-200
56:56.9,-176
56:56.9,-154
56:56.9,-135
56:57.0,-119
56:57.0,-106
56:57.0,-94
56:57.0,-82
56:57.1,-72
56:57.1,-66
56:57.1,-64
56:57.1,-67
56:57.1,-74
56:57.1,-81
56:57.2,-85
56:57.2,-87
56:57.2,-85
56:57.2,-82
56:57.3,-79
56:57.3,-74
56:57.3,-70
56:57.3,-69
56:57.3,-66
56:57.3,-65
56:57.3,-64
56:57.4,-63
56:57.4,-63
56:57.4,-64
56:57.4,-66
56:57.5,-67
56:57.5,-69
56:57.5,-70
56:57.5,-71
56:57.5,-72
56:57.5,-79
56:57.6,-117
56:57.6,-191
56:57.6,-246
56:57.7,-271
56:57.7,-273
56:57.7,-259
56:57.7,-235
56:57.7,-205
56:57.7,-176
56:57.7,-149
56:57.8,-130
56:57.8,-112
56:57.8,-97
56:57.8,-84
56:57.8,-72
56:57.9,-64
56:57.9,-60
56:57.9,-62
56:57.9,-68
56:58.0,-75
56:58.0,-81
56:58.0,-85
56:58.0,-87
56:58.0,-86
56:58.1,-81
56:58.1,-76
56:58.1,-70
56:58.1,-66
56:58.2,-64
56:58.2,-61
56:58.2,-60
56:58.2,-60
56:58.2,-62
56:58.2,-64
56:58.2,-68
56:58.3,-69
56:58.3,-71
56:58.3,-70
56:58.3,-70
56:58.3,-71
56:58.4,-77
56:58.4,-96
56:58.4,-158
56:58.4,-229
56:58.5,-268
56:58.5,-280
56:58.5,-274
56:58.5,-256
56:58.5,-230
56:58.5,-201
56:58.6,-172
56:58.6,-149
56:58.6,-129
56:58.6,-112
56:58.7,-98
56:58.7,-85
56:58.7,-77
56:58.7,-72
56:58.7,-72
56:58.7,-77
56:58.8,-83
56:58.8,-87
56:58.8,-91
56:58.8,-92
56:58.9,-89
56:58.9,-85
56:58.9,-80
56:58.9,-74
56:58.9,-70
56:58.9,-65
56:59.0,-60
56:59.0,-58
56:59.0,-58
56:59.1,-59
56:59.1,-62
56:59.1,-64
56:59.1,-67
56:59.1,-69
56:59.1,-72
56:59.2,-73
56:59.2,-76
56:59.2,-76
56:59.2,-80
56:59.2,-102
56:59.3,-169
56:59.3,-233
56:59.3,-264
56:59.3,-272
56:59.3,-264
56:59.3,-246
56:59.4,-220
56:59.4,-192
56:59.4,-164
56:59.4,-140
56:59.5,-120
56:59.5,-106
56:59.5,-94
56:59.5,-82
56:59.5,-72
56:59.5,-65
56:59.6,-61
56:59.6,-62
56:59.6,-68
56:59.6,-74
56:59.7,-79
56:59.7,-80
56:59.7,-79
56:59.7,-76
56:59.7,-73
56:59.7,-70
56:59.8,-69
56:59.8,-66
56:59.8,-62
56:59.8,-60
56:59.9,-61
56:59.9,-62
56:59.9,-64
56:59.9,-65
56:59.9,-66
56:59.9,-68
57:00.0,-68
57:00.0,-69
57:00.0,-67
57:00.0,-66
57:00.1,-66
57:00.1,-71
57:00.1,-100
57:00.1,-173
57:00.1,-234
57:00.2,-263
57:00.2,-266
57:00.2,-255
57:00.2,-234
57:00.2,-206
57:00.3,-177
57:00.3,-152
57:00.3,-128
57:00.3,-110
57:00.3,-96
57:00.3,-84
57:00.4,-71
57:00.4,-64
57:00.4,-60
57:00.4,-62
57:00.5,-68
57:00.5,-76
57:00.5,-86
57:00.5,-92
57:00.5,-93
57:00.5,-92
57:00.6,-89
57:00.6,-86
57:00.6,-83
57:00.6,-79
57:00.6,-77
57:00.7,-74
57:00.7,-73
57:00.7,-70
57:00.7,-68
57:00.8,-67
57:00.8,-67
57:00.8,-67
57:00.8,-67
57:00.8,-69
57:00.9,-71
57:00.9,-72
57:00.9,-80
57:00.9,-111
57:00.9,-185
57:01.0,-244
57:01.0,-270
57:01.0,-271
57:01.0,-260
57:01.0,-238
57:01.0,-208
57:01.1,-180
57:01.1,-155
57:01.1,-131
57:01.1,-113
57:01.2,-98
57:01.2,-86
57:01.2,-74
57:01.2,-66
57:01.3,-62
57:01.3,-62
57:01.3,-69
57:01.3,-78
57:01.3,-85
57:01.3,-91
57:01.4,-93
57:01.4,-92
57:01.4,-88
57:01.4,-83
57:01.4,-77
57:01.4,-72
57:01.5,-69
57:01.5,-68
57:01.5,-66
57:01.5,-65
57:01.6,-64
57:01.6,-63
57:01.6,-63
57:01.6,-65
57:01.6,-66
57:01.6,-68
57:01.7,-69
57:01.7,-71
57:01.7,-73
57:01.7,-85
57:01.8,-135
57:01.8,-211
57:01.8,-259
57:01.8,-275
57:01.8,-273
57:01.9,-257
57:01.9,-232
57:01.9,-202
57:01.9,-175
57:01.9,-151
57:01.9,-131
57:02.0,-113
57:02.0,-98
57:02.0,-87
57:02.1,-76
57:02.1,-68
57:02.1,-64
57:02.1,-65
57:02.1,-70
57:02.1,-78
57:02.1,-84
57:02.2,-88
57:02.2,-88
57:02.2,-89
57:02.2,-86
57:02.3,-81
57:02.3,-75
57:02.3,-71
57:02.3,-66
57:02.3,-63
57:02.3,-61
57:02.4,-60
57:02.4,-62
57:02.4,-62
57:02.5,-63
57:02.5,-65
57:02.5,-66
57:02.5,-67
57:02.5,-66
57:02.5,-68
57:02.6,-69
57:02.6,-74
57:02.6,-104
57:02.6,-174
57:02.6,-236
57:02.7,-266
57:02.7,-272
57:02.7,-264
57:02.7,-244
57:02.7,-217
57:02.8,-189
57:02.8,-160
57:02.8,-137
57:02.8,-116
57:02.8,-99
57:02.8,-85
57:02.9,-74
57:02.9,-64
57:02.9,-60
57:02.9,-59
57:03.0,-63
57:03.0,-69
57:03.0,-77
57:03.0,-82
57:03.0,-84
57:03.0,-85
57:03.1,-83
57:03.1,-80
57:03.1,-75
57:03.1,-72
57:03.2,-67
57:03.2,-64
57:03.2,-61
57:03.2,-59
57:03.2,-58
57:03.2,-59
57:03.3,-61
57:03.3,-62
57:03.3,-63
57:03.3,-63
57:03.3,-63
57:03.4,-65
57:03.4,-66
57:03.4,-68
57:03.4,-78
57:03.4,-119
57:03.5,-192
57:03.5,-242
57:03.5,-263
57:03.6,-263
57:03.6,-249
57:03.6,-227
57:03.6,-200
57:03.6,-171
57:03.6,-146
57:03.7,-124
57:03.7,-105
57:03.7,-92
57:03.7,-79
57:03.7,-70
57:03.8,-65
57:03.8,-67
57:03.8,-71
57:03.8,-79
57:03.9,-87
57:03.9,-95
57:03.9,-98
57:03.9,-100
57:03.9,-98
57:03.9,-92
57:03.9,-86
57:04.0,-79
57:04.0,-73
57:04.0,-70
57:04.0,-68
57:04.1,-68
57:04.1,-69
57:04.1,-70
57:04.1,-71
57:04.1,-73
57:04.1,-76
57:04.2,-75
57:04.2,-76
57:04.2,-86
57:04.2,-128
57:04.3,-196
57:04.3,-245
57:04.3,-266
57:04.3,-269
57:04.4,-257
57:04.4,-237
57:04.4,-214
57:04.4,-189
57:04.4,-167
57:04.4,-147
57:04.5,-131
57:04.5,-118
57:04.5,-103
57:04.5,-91
57:04.5,-82
57:04.5,-77
57:04.6,-76
57:04.6,-80
57:04.6,-87
57:04.6,-92
57:04.7,-94
57:04.7,-94
57:04.7,-91
57:04.7,-86
57:04.8,-78
57:04.8,-72
57:04.8,-67
57:04.8,-63
57:04.8,-59
57:04.8,-59
57:04.8,-58
57:04.9,-58
57:04.9,-59
57:04.9,-59
57:04.9,-61
57:05.0,-62
57:05.0,-63
57:05.0,-64
57:05.0,-73
57:05.0,-109
57:05.0,-177
57:05.1,-227
57:05.1,-249
57:05.1,-253
57:05.2,-243
57:05.2,-228
57:05.2,-206
57:05.2,-181
57:05.2,-159
57:05.2,-137
57:05.3,-118
57:05.3,-104
57:05.3,-92
57:05.3,-83
57:05.3,-75
57:05.3,-73
57:05.4,-73
57:05.4,-76
57:05.4,-82
57:05.4,-85
57:05.4,-86
57:05.5,-85
57:05.5,-83
57:05.5,-79
57:05.5,-74
57:05.6,-68
57:05.6,-62
57:05.6,-58
57:05.6,-57
57:05.6,-57
57:05.7,-57
57:05.7,-59
57:05.7,-61
57:05.7,-62
57:05.7,-64
57:05.7,-65
57:05.8,-67
57:05.8,-66
57:05.8,-66
57:05.8,-69
57:05.9,-79
57:05.9,-119
57:05.9,-184
57:05.9,-228
57:05.9,-250
57:05.9,-252
57:06.0,-243
57:06.0,-223
57:06.0,-201
57:06.0,-177
57:06.1,-154
57:06.1,-134
57:06.1,-117
57:06.1,-102
57:06.1,-88
57:06.2,-78
57:06.2,-70
57:06.2,-65
57:06.2,-64
57:06.2,-67
57:06.2,-73
57:06.3,-79
57:06.3,-83
57:06.3,-83
57:06.3,-83
57:06.4,-79
57:06.4,-74
57:06.4,-70
57:06.4,-67
57:06.4,-66
57:06.5,-66
57:06.5,-65
57:06.5,-65
57:06.5,-64
57:06.5,-65
57:06.5,-65
57:06.6,-65
57:06.6,-67
57:06.6,-68
57:06.6,-70
57:06.7,-74
57:06.7,-76
57:06.7,-81
57:06.7,-102
57:06.7,-160
57:06.7,-218
57:06.8,-248
57:06.8,-254
57:06.8,-245
57:06.8,-226
57:06.8,-202
57:06.9,-176
57:06.9,-153
57:06.9,-133
57:06.9,-115
57:07.0,-99
57:07.0,-85
57:07.0,-74
57:07.0,-65
57:07.0,-61
57:07.0,-60
57:07.1,-66
57:07.1,-74
57:07.1,-81
57:07.1,-86
57:07.2,-88
57:07.2,-86
57:07.2,-85
57:07.2,-80
57:07.2,-76
57:07.3,-72
57:07.3,-70
57:07.3,-68
57:07.3,-68
57:07.4,-68
57:07.4,-67
57:07.4,-67
57:07.4,-67
57:07.4,-67
57:07.4,-67
57:07.4,-69
57:07.5,-70
57:07.5,-70
57:07.5,-72
57:07.5,-84
57:07.6,-127
57:07.6,-187
57:07.6,-228
57:07.6,-244
57:07.6,-245
57:07.6,-233
57:07.7,-213
57:07.7,-189
57:07.7,-165
57:07.7,-143
57:07.7,-125
57:07.8,-110
57:07.8,-96
57:07.8,-83
57:07.8,-72
57:07.8,-69
57:07.9,-68
57:07.9,-72
57:07.9,-78
57:07.9,-85
57:07.9,-91
57:08.0,-92
57:08.0,-91
57:08.0,-88
57:08.0,-86
57:08.1,-83
57:08.1,-79
57:08.1,-77
57:08.1,-75
57:08.1,-74
57:08.2,-74
57:08.2,-73
57:08.2,-74
57:08.2,-73
57:08.2,-72
57:08.2,-69
57:08.3,-69
57:08.3,-70
57:08.3,-69
57:08.3,-72
57:08.4,-83
57:08.4,-123
57:08.4,-191
57:08.4,-238
57:08.4,-258
57:08.5,-261
57:08.5,-248
57:08.5,-227
57:08.5,-203
57:08.5,-177
57:08.5,-156
57:08.6,-135
57:08.6,-117
57:08.6,-101
57:08.6,-89
57:08.7,-77
57:08.7,-67
57:08.7,-63
57:08.7,-64
57:08.7,-68
57:08.7,-75
57:08.8,-79
57:08.8,-83
57:08.8,-84
57:08.8,-84
57:08.9,-82
57:08.9,-78
57:08.9,-75
57:08.9,-73
57:08.9,-71
57:08.9,-69
57:09.0,-68
57:09.0,-69
57:09.0,-69
57:09.0,-68
57:09.1,-68
57:09.1,-68
57:09.1,-66
57:09.1,-64
57:09.1,-62
57:09.2,-66
57:09.2,-89
57:09.2,-151
57:09.2,-210
57:09.2,-244
57:09.3,-251
57:09.3,-243
57:09.3,-225
57:09.3,-203
57:09.3,-179
57:09.3,-157
57:09.4,-137
57:09.4,-120
57:09.4,-104
57:09.4,-92
57:09.5,-79
57:09.5,-69
57:09.5,-61
57:09.5,-60
57:09.5,-63
57:09.5,-68
57:09.6,-74
57:09.6,-79
57:09.6,-82
57:09.6,-82
57:09.7,-82
57:09.7,-81
57:09.7,-80
57:09.7,-76
57:09.7,-73
57:09.7,-70
57:09.8,-67
57:09.8,-66
57:09.8,-65
57:09.8,-65
57:09.9,-66
57:09.9,-67
57:09.9,-68
57:09.9,-68
57:09.9,-70
57:09.9,-71
57:10.0,-74
57:10.0,-79
57:10.0,-103
57:10.0,-163
57:10.1,-222
57:10.1,-252
57:10.1,-258
57:10.1,-248
57:10.1,-228
57:10.2,-203
57:10.2,-176
57:10.2,-151
57:10.2,-130
57:10.2,-114
57:10.2,-100
57:10.3,-88
57:10.3,-78
57:10.3,-69
57:10.3,-64
57:10.3,-64
57:10.4,-67
57:10.4,-74
57:10.4,-81
57:10.4,-86
57:10.4,-90
57:10.5,-89
57:10.5,-88
57:10.5,-84
57:10.5,-81
57:10.5,-78
57:10.6,-75
57:10.6,-73
57:10.6,-70
57:10.6,-69
57:10.6,-67
57:10.7,-66
57:10.7,-64
57:10.7,-66
57:10.7,-65
57:10.8,-64
57:10.8,-65
57:10.8,-69
57:10.8,-90
57:10.8,-148
57:10.9,-209
57:10.9,-244
57:10.9,-253
57:10.9,-247
57:10.9,-229
57:11.0,-206
57:11.0,-177
57:11.0,-151
57:11.0,-128
57:11.0,-110
57:11.0,-96
57:11.0,-84
57:11.1,-74
57:11.1,-66
57:11.1,-60
57:11.2,-57
57:11.2,-61
57:11.2,-66
57:11.2,-71
57:11.2,-78
57:11.2,-82
57:11.3,-83
57:11.3,-83
57:11.3,-81
57:11.3,-78
57:11.4,-75
57:11.4,-72
57:11.4,-71
57:11.4,-69
57:11.4,-69
57:11.4,-68
57:11.4,-69
57:11.5,-70
57:11.5,-71
57:11.5,-71
57:11.5,-72
57:11.6,-75
57:11.6,-91
57:11.6,-144
57:11.6,-212
57:11.7,-253
57:11.7,-268
57:11.7,-264
57:11.7,-248
57:11.7,-225
57:11.7,-197
57:11.8,-169
57:11.8,-146
57:11.8,-126
57:11.8,-111
57:11.9,-99
57:11.9,-87
57:11.9,-77
57:11.9,-69
57:11.9,-68
57:11.9,-70
57:12.0,-74
57:12.0,-82
57:12.0,-88
57:12.0,-93
57:12.0,-93
57:12.1,-92
57:12.1,-90
57:12.1,-86
57:12.1,-84
57:12.1,-80
57:12.1,-77
57:12.2,-76
57:12.2,-75
57:12.2,-74
57:12.2,-73
57:12.3,-71
57:12.3,-70
57:12.3,-69
57:12.3,-68
57:12.3,-68
57:12.3,-80
57:12.4,-128
57:12.4,-196
57:12.4,-239
57:12.4,-258
57:12.4,-257
57:12.5,-245
57:12.5,-226
57:12.5,-201
57:12.6,-174
57:12.6,-150
57:12.6,-129
57:12.6,-113
57:12.6,-99
57:12.6,-87
57:12.7,-76
57:12.7,-66
57:12.7,-59
57:12.7,-57
57:12.7,-59
57:12.7,-63
57:12.8,-67
57:12.8,-70
57:12.8,-71
57:12.8,-71
57:12.8,-70
57:12.9,-67
57:12.9,-65
57:12.9,-66
57:12.9,-67
57:12.9,-68
57:13.0,-69
57:13.0,-71
57:13.0,-73
57:13.0,-73
57:13.1,-73
57:13.1,-75
57:13.1,-75
57:13.1,-75
57:13.1,-73
57:13.1,-74
57:13.2,-79
57:13.2,-107
